arasında	de
için	à
içinde	dans
için	pour
olduğu	est
üzerinde	sur
o	cette
tarafından	par
bu	ce
ile	avec
ben	je
sen	toi
o	il
veya	ou
olmak	être
Hangi	sont
en	à
herşey	tout
var	avoir
yeni	Nouveau
Biz	nous
irade	volonté
ev	maison
bize	nous
hakkında	sur
Eğer	si
sayfa	page
benim	mon
vardır	a
arama	chercher
ücretsiz	gratuit
fakat	mais
bizim	notre
bir	un
diğer	autre
yap	faire
bilgi	information
zaman	temps
o	il
hangi	lequel
onların	leur
haber	nouvelles
kullanım	utilisation
Orada	Là
görmek	voir
yani	alors
kim	qui
ağ	toile
Ayrıca	aussi
almak	obtenir
pm	pm
görünüm	vue
c	c
e	e
ilk	premier
olmuştur	été
olur	aurait
idi	étaient
s	s
sevmek	comme
x	X
göre	que
bulmak	trouver
fiyat	prix
geri	arrière
üst	Haut
insanlar	gens
vardı	avait
liste	liste
isim	prénom
sadece	juste
yıl	an
gün	journée
içine	dans
iki	deux
sağlık	santé
n	n
yeniden	ré
Kullanılmış	utilisé
gitmek	aller
b	b
son	dernier
Yapmak	faire
onları	leur
meli	devrait
ürün	produit
sistem	système
posta	poster
ona	sa
Kent	ville
t	t
politika	politique
numara	nombre
destek	soutien
mesaj	message
sonra	après
sonra	puis
Ocak	jan
iyi	bien
d	ré
nerede	où
bilgi	Info
haklar	droits
kitaplar	livres
yüksek	haute
okul	école
m	m
her	chaque
bağlantılar	liens
o	elle
yıl	années
sipariş	commande
çok	très
kitap	livre
ürün	articles
şirket	compagnie
r	r
okumak	lis
grup	groupe
seks	sexe
çok	beaucoup
kullanıcı	utilisateur
de	de
set	ensemble
genel	général
Araştırma	recherche
Üniversite	Université
Ocak	janvier
posta	courrier
tam	plein
yorumlar	avis
program	programme
bilmek	connaître
oyunlar	Jeux
yol	façon
günler	journées
p	p
Bölüm	partie
could	pourrait
harika	génial
birleşmiş	uni
gerçek	réal
f	F
Uluslararası	international
merkez	centre
seyahat	Voyage
yorumlar	commentaires
yapılmış	fabriqué
gelişme	développement
rapor	rapport
üye	membre
ayrıntılar	détails
hat	ligne
şartlar	termes
önce	avant
oteller	hôtels
did	fait
göndermek	envoyer
sağ	droite
tip	type
yerel	local
bu	ceux
Sonuçlar	résultats
ofis	Bureau
Ulusal	nationale
araba	voiture
dizayn	conception
almak	prendre
gönderildi	posté
adres	adresse
topluluk	communauté
içinde	dans
devletler	États
istemek	vouloir
telefon	téléphone
DVD	DVD
konu	assujettir
arasında	entre
forum	forum
aile	famille
l	l
uzun	longue
w	w
göstermek	montrer
O	o
Üstelik	même
siyah	noir
özel	spécial
indeks	indice
olmak	étant
KADIN	femmes
çok	beaucoup
işaret	signe
dosya	fichier
bağlantı	lien
açık	ouvrir
güney	Sud
dava	Cas
proje	projet
sayfalar	pages
versiyon	version
Bölüm	section
kendi	posséder
ev	maison
güvenlik	Sécurité
g	g
kontluk	comté
Amerikan	américain
Fotoğraf	photo
oyun	Jeu
üyeler	membres
güç	Puissance
ağ	réseau
bilgisayar	ordinateur
sistemler	systèmes
üç	Trois
yer	endroit
son	fin
h	h
onu	lui
başına	par
erişim	accès
düşünmek	pense
kuzeyinde	Nord
kaynaklar	Ressources
şimdiki	actuel
büyük	gros
medya	médias
kanun	loi
kontrol	contrôle
Su	eau
Tarihçe	histoire
boyut	Taille
kişisel	personnel
kılavuz	guider
Dükkan	boutique
rehber	annuaire
değişiklik	changement
beyaz	blanc
Metin	texte
küçük	petit
değerlendirme	évaluation
oran	taux
hükümet	gouvernement
çocuklar	enfants
dönüş	revenir
öğrencilerin	élèves
v	v
hesap	Compte
zamanlar	fois
seviye	niveau
dijital	numérique
profil	profil
önceki	précédent
form	forme
olaylar	événements
Aşk	amour
eski	vieux
John	John
ana	principale
aramak	appel
görüntü	image
Bölüm	département
Başlık	Titre
olmayan	non
k	k
y	y
sigorta	Assurance
acak	doit
özellik	propriété
sınıf	classe
CD	CD
kalite	qualité
her	chaque
listeleme	inscription
içerik	contenu
ülke	pays
küçük	peu
araçlar	outils
düşük	faible
cevap	répondre
müşteri	client
Aralık	décembre
karşılaştırmak	comparer
filmler	films
kolej	Université
değer	valeur
makale	article
adam	homme
Meslekler	emplois
j	j
Gıda	aliments
yazar	auteur
farklı	différent
u	u
öğrenmek	apprendre
satış	vente
baskı	impression
kurs	cours
iş	emploi
oda	chambre
Stok	Stock
Eğitim	entraînement
çok	aussi
kredi	crédit
puan	point
Bilim	science
erkekler	Hommes
kategoriler	catégories
batı	Ouest
bak	Regardez
ingilizce	Anglais
takım	équipe
arazi	biens
Kutu	boîte
koşullar	conditions
fotoğraflar	Photos
eşcinsel	gai
iplik	fil
kategori	Catégorie
Not	Remarque
canlı	vivre
büyük	grand
galeri	Galerie
tablo	table
ancak	toutefois
Haziran	juin
Ekim	octobre
Kasım	novembre
Market	marché
kütüphane	bibliothèque
aksiyon	action
başla	début
dizi	séries
Özellikler	fonctionnalités
hava	air
sanayi	industrie
plan	plan
insan	Humain
Evet	Oui
ikinci	seconde
Sıcak	chaud
maliyet	Coût
film	film
forumlar	forums
Mart	Mars
la	la
Eylül	septembre
söylemek	dire
gidiyor	Aller
tıbbi	médical
arkadaş	ami
Aralık	déc
sunucu	serveur
uygulama	application
Personel	Personnel
oyun	jouer
sorunlar	problèmes
Nisan	avril
kullanıcılar	utilisateurs
sokak	rue
konu	sujet
karşısında	contre
var	eu
Blog	Blog
Parti	fête
ödeme	Paiement
ekipman	équipement
let	laisser
programlar	programmes
yasal	légal
son	récent
park	parc
davranmak	acte
sorun	problème
kırmızı	rouge
vermek	donner
bellek	Mémoire
performans	performance
sosyal	social
q	q
Öykü	récit
satmak	vendre
seçenekleri	Options
deneyim	expérience
anahtar	clé
vücut	corps
genç	Jeune
önemli	important
alan	champ
az	peu
Doğu	est
tek	unique
ii	ii
yaş	âge
kulüp	club
örnek	Exemple
kızlar	filles
z	z
yol	route
hediye	cadeau
soru	question
CA	Californie
zor	difficile
ödeme	Payer
dört	quatre
poker	poker
konu	problème
menzil	gamme
bina	bâtiment
satıcı	vendeur
mahkeme	tribunal
Şubat	février
sonuç	résultat
ışık	lumière
yazmak	écrire
savaş	guerre
teklif	offre
mavi	bleu
gruplar	groupes
ark	Al
kolay	facile
verilmiş	donné
istek	demande
faks	fax
Çin	Chine
yapma	fabrication
resim	image
ihtiyaçlar	Besoins
mümkün	possible
ay	mois
